"Harmonic_order","tau_so","SlotPitchRatio","FluxLinkage(Winding)"
5,0.0371428571428571,0.663265306122449,-0.0513560208529341
5,0.0371428571428571,0.683673469387755,-0.0448556380756977
5,0.0371428571428571,0.704081632653061,-0.0375928741918738
5,0.0371428571428571,0.724489795918367,-0.0298373599359392
5,0.0371428571428571,0.744897959183674,-0.0217579823280967
5,0.0371428571428571,0.76530612244898,-0.0135740100285817
5,0.0371428571428571,0.785714285714286,-0.00549673618800415
5,0.0371428571428571,0.806122448979592,0.00229485454322214
5,0.0371428571428571,0.826530612244898,0.00961015645081652
5,0.0371428571428571,0.846938775510204,0.016318453058098
5,0.0371428571428571,0.86734693877551,0.0222542752737385
5,0.0371428571428571,0.887755102040816,0.0273600970818184
5,0.0371428571428571,0.908163265306122,0.0315105621763253
5,0.0371428571428571,0.928571428571429,0.034651718493417
5,0.0371428571428571,0.948979591836735,0.0368101365693014
5,0.0371428571428571,0.969387755102041,0.0379013820783771
5,0.0371428571428571,0.989795918367347,0.0380496182261527
5,0.0371428571428571,1.01020408163265,0.0372148613761228
5,0.0371428571428571,1.03061224489796,0.0354444117185243
5,0.0371428571428571,1.05102040816327,0.0329250169134041
5,0.0371428571428571,1.07142857142857,0.029614489942978
5,0.0371428571428571,1.09183673469388,0.0257450436975219
5,0.0371428571428571,1.11224489795918,0.021358686507691
5,0.0371428571428571,1.13265306122449,0.0165934660899926
5,0.0371428571428571,1.1530612244898,0.0116212638531802
5,0.0371428571428571,1.1734693877551,0.00653088136161557
5,0.0371428571428571,1.19387755102041,0.00149196948649409
5,0.0371428571428571,1.21428571428571,-0.00341630615005862
5,0.0371428571428571,1.23469387755102,-0.00803579224350941
5,0.0371428571428571,1.25510204081633,-0.0123022628939164
5,0.0371428571428571,1.27551020408163,-0.0160931378464352
5,0.0371428571428571,1.29591836734694,-0.0192988241077264
5,0.0371428571428571,1.31632653061224,-0.0219807009705725
5,0.0371428571428571,1.33673469387755,-0.0239305427809594
5,0.0371428571428571,1.35714285714286,-0.0252834507150054
5,0.0371428571428571,1.37755102040816,-0.0259207390859805
5,0.0371428571428571,1.39795918367347,-0.0258250155960534
5,0.0371428571428571,1.41836734693878,-0.0251751911834204
5,0.0371428571428571,1.43877551020408,-0.0238343430911148
5,0.0371428571428571,1.45918367346939,-0.0219747254019015
5,0.0371428571428571,1.47959183673469,-0.0196160516828552
5,0.0371428571428571,1.5,-0.0167959386762444
5,0.0428571428571429,0.5,-0.0552571530551126
5,0.0428571428571429,0.520408163265306,-0.0607852246770362
5,0.0428571428571429,0.540816326530612,-0.0643650177153462
5,0.0428571428571429,0.561224489795918,-0.066075227994035
5,0.0428571428571429,0.581632653061224,-0.0660451776283108
5,0.0428571428571429,0.602040816326531,-0.0643571498947448
5,0.0428571428571429,0.622448979591837,-0.0612257701089749
5,0.0428571428571429,0.642857142857143,-0.0567684504499553
5,0.0428571428571429,0.663265306122449,-0.0511654221803884
5,0.0428571428571429,0.683673469387755,-0.0446772555391356
5,0.0428571428571429,0.704081632653061,-0.0374271469416425
5,0.0428571428571429,0.724489795918367,-0.0296984205107523
5,0.0428571428571429,0.744897959183674,-0.0216494160626122
5,0.0428571428571429,0.76530612244898,-0.0134947819680244
5,0.0428571428571429,0.785714285714286,-0.00546801223261996
5,0.0428571428571429,0.806122448979592,0.00227910944999879
5,0.0428571428571429,0.826530612244898,0.00954614287697034
5,0.0428571428571429,0.846938775510204,0.0162027300063962
5,0.0428571428571429,0.86734693877551,0.0220967203934664
5,0.0428571428571429,0.887755102040816,0.0271495046077538
5,0.0428571428571429,0.908163265306122,0.0312583182005968
5,0.0428571428571429,0.928571428571429,0.0343581310852855
5,0.0428571428571429,0.948979591836735,0.036489989429146
5,0.0428571428571429,0.969387755102041,0.0375577156756552
5,0.0428571428571429,0.989795918367347,0.037688801977354
5,0.0428571428571429,1.01020408163265,0.0368447301388137
5,0.0428571428571429,1.03061224489796,0.0350747413715259
5,0.0428571428571429,1.05102040816327,0.0325669895206799
5,0.0428571428571429,1.07142857142857,0.0292786770605764
5,0.0428571428571429,1.09183673469388,0.025441656709669
5,0.0428571428571429,1.11224489795918,0.0210970936131607
5,0.0428571428571429,1.13265306122449,0.0163797779000497
5,0.0428571428571429,1.1530612244898,0.0114692878720223
5,0.0428571428571429,1.1734693877551,0.00644749722924443
5,0.0428571428571429,1.19387755102041,0.00146649782930505
5,0.0428571428571429,1.21428571428571,-0.0033608787854944
5,0.0428571428571429,1.23469387755102,-0.00791274373235735
5,0.0428571428571429,1.25510204081633,-0.0120991873793038
5,0.0428571428571429,1.27551020408163,-0.0158199832460989
5,0.0428571428571429,1.29591836734694,-0.0189727238714538
5,0.0428571428571429,1.31632653061224,-0.0215832832648765
5,0.0428571428571429,1.33673469387755,-0.0234856089269998
5,0.0428571428571429,1.35714285714286,-0.0248048353143978
5,0.0428571428571429,1.37755102040816,-0.025406512075008
5,0.0428571428571429,1.39795918367347,-0.025299744262449
5,0.0428571428571429,1.41836734693878,-0.0246441380623965
5,0.0428571428571429,1.43877551020408,-0.0232967095116875
5,0.0428571428571429,1.45918367346939,-0.0214854586692455
5,0.0428571428571429,1.47959183673469,-0.0191645897578762
5,0.0428571428571429,1.5,-0.016399637083748
5,0.0485714285714286,0.5,-0.0551112115553741
5,0.0485714285714286,0.520408163265306,-0.0606282031660563
5,0.0485714285714286,0.540816326530612,-0.0641879504667511
5,0.0485714285714286,0.561224489795918,-0.0658774768204226
5,0.0485714285714286,0.581632653061224,-0.0658296678042639
5,0.0485714285714286,0.602040816326531,-0.0641229702178997
5,0.0485714285714286,0.622448979591837,-0.0609909625675599
5,0.0485714285714286,0.642857142857143,-0.0565320812342116
5,0.0485714285714286,0.663265306122449,-0.0509211049173505
5,0.0485714285714286,0.683673469387755,-0.0444606769397859
5,0.0485714285714286,0.704081632653061,-0.0372354454473988
5,0.0485714285714286,0.724489795918367,-0.0295327797853795
5,0.0485714285714286,0.744897959183674,-0.0215218508352225
5,0.0485714285714286,0.76530612244898,-0.013396643714331
5,0.0485714285714286,0.785714285714286,-0.005436305303438
5,0.0485714285714286,0.806122448979592,0.00226056492083861
5,0.0485714285714286,0.826530612244898,0.0094752054510599
5,0.0485714285714286,0.846938775510204,0.0160645928523099
5,0.0485714285714286,0.86734693877551,0.0218989781022918
5,0.0485714285714286,0.887755102040816,0.0269013223236752
5,0.0485714285714286,0.908163265306122,0.030961056163741
5,0.0485714285714286,0.928571428571429,0.0339999029076951
5,0.0485714285714286,0.948979591836735,0.0361131785740548
5,0.0485714285714286,0.969387755102041,0.0371275896573735
5,0.0485714285714286,0.989795918367347,0.037264781450079
5,0.0485714285714286,1.01020408163265,0.0364119725652026
5,0.0485714285714286,1.03061224489796,0.0346443620748639
5,0.0485714285714286,1.05102040816327,0.0321513675854913
5,0.0485714285714286,1.07142857142857,0.0288685626107751
5,0.0485714285714286,1.09183673469388,0.0250906815880236
5,0.0485714285714286,1.11224489795918,0.020794779322934
5,0.0485714285714286,1.13265306122449,0.0161223951838522
5,0.0485714285714286,1.1530612244898,0.0112948225911588
5,0.0485714285714286,1.1734693877551,0.00634753590244563
5,0.0485714285714286,1.19387755102041,0.00144178602177719
5,0.0485714285714286,1.21428571428571,-0.00329572983763131
5,0.0485714285714286,1.23469387755102,-0.00775299648446798
5,0.0485714285714286,1.25510204081633,-0.0118656405582205
5,0.0485714285714286,1.27551020408163,-0.0155057508012298
5,0.0485714285714286,1.29591836734694,-0.0185785109255007
5,0.0485714285714286,1.31632653061224,-0.0211284869170239
5,0.0485714285714286,1.33673469387755,-0.0229780107074984
5,0.0485714285714286,1.35714285714286,-0.0242490356023577
5,0.0485714285714286,1.37755102040816,-0.0248198719486428
5,0.0485714285714286,1.39795918367347,-0.0246883850147815
5,0.0485714285714286,1.41836734693878,-0.0240401177666158
5,0.0485714285714286,1.43877551020408,-0.0227012181069679
5,0.0485714285714286,1.45918367346939,-0.0209271879813364
5,0.0485714285714286,1.47959183673469,-0.0186534583231226
5,0.0485714285714286,1.5,-0.0159238461213448
5,0.0542857142857143,0.5,-0.0549607908476802
5,0.0542857142857143,0.520408163265306,-0.0604363309472656
5,0.0542857142857143,0.540816326530612,-0.0639685154503846
5,0.0542857142857143,0.561224489795918,-0.0656369017026629
5,0.0542857142857143,0.581632653061224,-0.0655700903692556
5,0.0542857142857143,0.602040816326531,-0.0638570759805799
5,0.0542857142857143,0.622448979591837,-0.0607119302997948
5,0.0542857142857143,0.642857142857143,-0.0562540398231062
5,0.0542857142857143,0.663265306122449,-0.0506737904942428
5,0.0542857142857143,0.683673469387755,-0.0442094543751905
5,0.0542857142857143,0.704081632653061,-0.0370146646660566
5,0.0542857142857143,0.724489795918367,-0.0293445152198531
5,0.0542857142857143,0.744897959183674,-0.0213772008031012
5,0.0542857142857143,0.76530612244898,-0.013325825004139
5,0.0542857142857143,0.785714285714286,-0.00540192504548378
5,0.0542857142857143,0.806122448979592,0.00222234305533779
5,0.0542857142857143,0.826530612244898,0.00937302057904734
5,0.0542857142857143,0.846938775510204,0.0159050665824939
5,0.0542857142857143,0.86734693877551,0.0216663211144099
5,0.0542857142857143,0.887755102040816,0.0266166049562894
5,0.0542857142857143,0.908163265306122,0.0306210340108208
5,0.0542857142857143,0.928571428571429,0.033625335593413
5,0.0542857142857143,0.948979591836735,0.0356829325110003
5,0.0542857142857143,0.969387755102041,0.0366890943168683
5,0.0542857142857143,0.989795918367347,0.0367837983870053
5,0.0542857142857143,1.01020408163265,0.0359212639526319
5,0.0542857142857143,1.03061224489796,0.0341611719575332
5,0.0542857142857143,1.05102040816327,0.0316817352611102
5,0.0542857142857143,1.07142857142857,0.0284500908347412
5,0.0542857142857143,1.09183673469388,0.0246945759836389
5,0.0542857142857143,1.11224489795918,0.0204569651533545
5,0.0542857142857143,1.13265306122449,0.0158685847086834
5,0.0542857142857143,1.1530612244898,0.0111013574750635
5,0.0542857142857143,1.1734693877551,0.00624171783203505
5,0.0542857142857143,1.19387755102041,0.00142867935658729
5,0.0542857142857143,1.21428571428571,-0.00321962663296157
5,0.0542857142857143,1.23469387755102,-0.00758868361418449
5,0.0542857142857143,1.25510204081633,-0.0116013665172345
5,0.0542857142857143,1.27551020408163,-0.0151522164674323
5,0.0542857142857143,1.29591836734694,-0.018152728429504
5,0.0542857142857143,1.31632653061224,-0.0206194697843
5,0.0542857142857143,1.33673469387755,-0.0224084501976931
5,0.0542857142857143,1.35714285714286,-0.02362892283631
5,0.0542857142857143,1.37755102040816,-0.0241663571077039
5,0.0542857142857143,1.39795918367347,-0.0240277767043269
5,0.0542857142857143,1.41836734693878,-0.0233693354165995
5,0.0542857142857143,1.43877551020408,-0.0220627545597207
5,0.0542857142857143,1.45918367346939,-0.0203097333648305
5,0.0542857142857143,1.47959183673469,-0.0180873149627022
5,0.0542857142857143,1.5,-0.0154493948713845
5,0.06,0.5,-0.0547655444795338
5,0.06,0.520408163265306,-0.060211022000509
5,0.06,0.540816326530612,-0.0637135214883495
5,0.06,0.561224489795918,-0.0653523578687006
5,0.06,0.581632653061224,-0.0652693025091979
5,0.06,0.602040816326531,-0.0635338859806029
5,0.06,0.622448979591837,-0.0603920147284952
5,0.06,0.642857142857143,-0.0559368623458947
5,0.06,0.663265306122449,-0.0503574084901318
5,0.06,0.683673469387755,-0.0439257215330512
5,0.06,0.704081632653061,-0.0367519247918144
5,0.06,0.724489795918367,-0.0291342106545675
5,0.06,0.744897959183674,-0.0212182014970384
5,0.06,0.76530612244898,-0.0132163905132112
5,0.06,0.785714285714286,-0.00536652790147619
5,0.06,0.806122448979592,0.00218611156320869
5,0.06,0.826530612244898,0.00925864632763306
5,0.06,0.846938775510204,0.015723936287651
5,0.06,0.86734693877551,0.0214194418929734
5,0.06,0.887755102040816,0.0262956253734538
5,0.06,0.908163265306122,0.0302362580419608
5,0.06,0.928571428571429,0.0331814550230259
5,0.06,0.948979591836735,0.0352009564781155
5,0.06,0.969387755102041,0.0361643753558185
5,0.06,0.989795918367347,0.0362463886816984
5,0.06,1.01020408163265,0.0353749231184523
5,0.06,1.03061224489796,0.0335981149436029
5,0.06,1.05102040816327,0.0311610022660792
5,0.06,1.07142857142857,0.0279554771792812
5,0.06,1.09183673469388,0.0242608172168756
5,0.06,1.11224489795918,0.0200840890318859
5,0.06,1.13265306122449,0.0155517173287494
5,0.06,1.1530612244898,0.0108895980931314
5,0.06,1.1734693877551,0.0061237760056819
5,0.06,1.19387755102041,0.00140873041936777
5,0.06,1.21428571428571,-0.00313331611987814
5,0.06,1.23469387755102,-0.00739356237188962
5,0.06,1.25510204081633,-0.0113077918974342
5,0.06,1.27551020408163,-0.014760794780127
5,0.06,1.29591836734694,-0.0176660717379068
5,0.06,1.31632653061224,-0.0200576216948372
5,0.06,1.33673469387755,-0.0217683638248447
5,0.06,1.35714285714286,-0.0229471867909862
5,0.06,1.37755102040816,-0.0234486758865524
5,0.06,1.39795918367347,-0.0232769062179155
5,0.06,1.41836734693878,-0.0226347146699186
5,0.06,1.43877551020408,-0.0213535391801853
5,0.06,1.45918367346939,-0.0196314442373569
5,0.06,1.47959183673469,-0.0174707651272049
5,0.06,1.5,-0.0148984441052949
5,0.0657142857142857,0.5,-0.0545432677954052
5,0.0657142857142857,0.520408163265306,-0.0599542206605581
5,0.0657142857142857,0.540816326530612,-0.0634220919426836
5,0.0657142857142857,0.561224489795918,-0.0650384735377835
5,0.0657142857142857,0.581632653061224,-0.0649300320302694
5,0.0657142857142857,0.602040816326531,-0.0631885210573929
5,0.0657142857142857,0.622448979591837,-0.0600335098501578
5,0.0657142857142857,0.642857142857143,-0.0555829076136391
5,0.0657142857142857,0.663265306122449,-0.0500253152743351
5,0.0657142857142857,0.683673469387755,-0.0436119178706619
5,0.0657142857142857,0.704081632653061,-0.0364834592506544
5,0.0657142857142857,0.724489795918367,-0.0289041333629471
5,0.0657142857142857,0.744897959183674,-0.0210451076384595
5,0.0657142857142857,0.76530612244898,-0.0131148517334915
5,0.0657142857142857,0.785714285714286,-0.00533131847893709
5,0.0657142857142857,0.806122448979592,0.00214608100017559
5,0.0657142857142857,0.826530612244898,0.00914163214480999
5,0.0657142857142857,0.846938775510204,0.0155211290322865
5,0.0657142857142857,0.86734693877551,0.0211369999764958
5,0.0657142857142857,0.887755102040816,0.0259402305588625
5,0.0657142857142857,0.908163265306122,0.0298139440325806
5,0.0657142857142857,0.928571428571429,0.0327088386825093
5,0.0657142857142857,0.948979591836735,0.0346707642056231
5,0.0657142857142857,0.969387755102041,0.0356079316156791
5,0.0657142857142857,0.989795918367347,0.0356562105040837
5,0.0657142857142857,1.01020408163265,0.0347760263812369
5,0.0657142857142857,1.03061224489796,0.0330296354202561
5,0.0657142857142857,1.05102040816327,0.0305921998304745
5,0.0657142857142857,1.07142857142857,0.0274408341305083
5,0.0657142857142857,1.09183673469388,0.0237860960252664
5,0.0657142857142857,1.11224489795918,0.0196798061803265
5,0.0657142857142857,1.13265306122449,0.0152466384476982
5,0.0657142857142857,1.1530612244898,0.0106615373890491
5,0.0657142857142857,1.1734693877551,0.00599075379009805
5,0.0657142857142857,1.19387755102041,0.0013935549083527
5,0.0657142857142857,1.21428571428571,-0.00303672940287794
5,0.0657142857142857,1.23469387755102,-0.00718079277074367
5,0.0657142857142857,1.25510204081633,-0.0109864175596074
5,0.0657142857142857,1.27551020408163,-0.0143333853489362
5,0.0657142857142857,1.29591836734694,-0.0171507752267382
5,0.0657142857142857,1.31632653061224,-0.0194469460062161
5,0.0657142857142857,1.33673469387755,-0.0210998378012797
5,0.0657142857142857,1.35714285714286,-0.0222084122309953
5,0.0657142857142857,1.37755102040816,-0.0226722385861292
5,0.0657142857142857,1.39795918367347,-0.0224995551745185
5,0.0657142857142857,1.41836734693878,-0.0218419397637964
5,0.0657142857142857,1.43877551020408,-0.0205745958466128
5,0.0657142857142857,1.45918367346939,-0.0189072866258416
5,0.0657142857142857,1.47959183673469,-0.0168082529351062
5,0.0657142857142857,1.5,-0.014334105744456
5,0.0714285714285714,0.5,-0.0542825560398578
5,0.0714285714285714,0.520408163265306,-0.0596663833048147
5,0.0714285714285714,0.540816326530612,-0.0630983698048069
5,0.0714285714285714,0.561224489795918,-0.0646784605093725
5,0.0714285714285714,0.581632653061224,-0.0645527996870681
5,0.0714285714285714,0.602040816326531,-0.0627884090986692
5,0.0714285714285714,0.622448979591837,-0.059637960131187
5,0.0714285714285714,0.642857142857143,-0.0551933737875846
5,0.0714285714285714,0.663265306122449,-0.0496456400109019
5,0.0714285714285714,0.683673469387755,-0.0432696940990613
5,0.0714285714285714,0.704081632653061,-0.0361715179416848
5,0.0714285714285714,0.724489795918367,-0.0286555098947122
5,0.0714285714285714,0.744897959183674,-0.0208590879774246
5,0.0714285714285714,0.76530612244898,-0.0130046408533466
5,0.0714285714285714,0.785714285714286,-0.00529656160342749
5,0.0714285714285714,0.806122448979592,0.00209799736522545
5,0.0714285714285714,0.826530612244898,0.00900574045654281
5,0.0714285714285714,0.846938775510204,0.0152963838771632
5,0.0714285714285714,0.86734693877551,0.0208258749834001
5,0.0714285714285714,0.887755102040816,0.0255497500437073
5,0.0714285714285714,0.908163265306122,0.0293517006065383
5,0.0714285714285714,0.928571428571429,0.032161330084573
5,0.0714285714285714,0.948979591836735,0.0340918983283164
5,0.0714285714285714,0.969387755102041,0.03497673269622
5,0.0714285714285714,0.989795918367347,0.035014800595607
5,0.0714285714285714,1.01020408163265,0.0341263159247092
5,0.0714285714285714,1.03061224489796,0.0323810991758838
5,0.0714285714285714,1.05102040816327,0.0299775406976205
5,0.0714285714285714,1.07142857142857,0.0268528995474553
5,0.0714285714285714,1.09183673469388,0.0232736729147482
5,0.0714285714285714,1.11224489795918,0.0192450615201424
5,0.0714285714285714,1.13265306122449,0.0148976446862944
5,0.0714285714285714,1.1530612244898,0.0104183338014384
5,0.0714285714285714,1.1734693877551,0.00586770919495833
5,0.0714285714285714,1.19387755102041,0.00137822192766038
5,0.0714285714285714,1.21428571428571,-0.00292857128425569
5,0.0714285714285714,1.23469387755102,-0.00695089332746233
5,0.0714285714285714,1.25510204081633,-0.0106367433340738
5,0.0714285714285714,1.27551020408163,-0.0138709891211523
5,0.0714285714285714,1.29591836734694,-0.0165629292649166
5,0.0714285714285714,1.31632653061224,-0.0187887708541907
5,0.0714285714285714,1.33673469387755,-0.0203547633541892
5,0.0714285714285714,1.35714285714286,-0.0214150660130687
5,0.0714285714285714,1.37755102040816,-0.0218395636016345
5,0.0714285714285714,1.39795918367347,-0.0216402631015212
5,0.0714285714285714,1.41836734693878,-0.0209939384131963
5,0.0714285714285714,1.43877551020408,-0.0197434232204298
5,0.0714285714285714,1.45918367346939,-0.0181319827447676
5,0.0714285714285714,1.47959183673469,-0.016102561984924
5,0.0714285714285714,1.5,-0.013701570985096
5,0.0771428571428571,0.5,-0.0540308759371143
5,0.0771428571428571,0.520408163265306,-0.0593482360230637
5,0.0771428571428571,0.540816326530612,-0.0627421550895104
5,0.0771428571428571,0.561224489795918,-0.0642923775670564
5,0.0771428571428571,0.581632653061224,-0.0641394276019129
5,0.0771428571428571,0.602040816326531,-0.0623688558175624
5,0.0771428571428571,0.622448979591837,-0.0592064098275522
5,0.0771428571428571,0.642857142857143,-0.0547700475728652
5,0.0771428571428571,0.663265306122449,-0.0492437222407046
5,0.0771428571428571,0.683673469387755,-0.0428996638293872
5,0.0771428571428571,0.704081632653061,-0.0358563929764576
5,0.0771428571428571,0.724489795918367,-0.0283886428466243
5,0.0771428571428571,0.744897959183674,-0.020661473171938
5,0.0771428571428571,0.76530612244898,-0.012876353818547
5,0.0771428571428571,0.785714285714286,-0.00526336361364219
5,0.0771428571428571,0.806122448979592,0.00204169763771936
5,0.0771428571428571,0.826530612244898,0.00885152553305934
5,0.0771428571428571,0.846938775510204,0.015050334904963
5,0.0771428571428571,0.86734693877551,0.0204864855802549
5,0.0771428571428571,0.887755102040816,0.0251262688013917
5,0.0771428571428571,0.908163265306122,0.028850121412245
5,0.0771428571428571,0.928571428571429,0.0316147512557191
5,0.0771428571428571,0.948979591836735,0.0334671052162249
5,0.0771428571428571,0.969387755102041,0.0343244540791782
5,0.0771428571428571,0.989795918367347,0.034324469524824
5,0.0771428571428571,1.01020408163265,0.0334280631662007
5,0.0771428571428571,1.03061224489796,0.0317002412913797
5,0.0771428571428571,1.05102040816327,0.0293186501827582
5,0.0771428571428571,1.07142857142857,0.0262541445573689
5,0.0771428571428571,1.09183673469388,0.0227303008811663
5,0.0771428571428571,1.11224489795918,0.018782066750981
5,0.0771428571428571,1.13265306122449,0.0145321855471881
5,0.0771428571428571,1.1530612244898,0.010161692792182
5,0.0771428571428571,1.1734693877551,0.00572685595582038
5,0.0771428571428571,1.19387755102041,0.00136759523258437
5,0.0771428571428571,1.21428571428571,-0.00280988468384912
5,0.0771428571428571,1.23469387755102,-0.00671039732727284
5,0.0771428571428571,1.25510204081633,-0.0102612784221924
5,0.0771428571428571,1.27551020408163,-0.0133750824221813
5,0.0771428571428571,1.29591836734694,-0.0159792912988396
5,0.0771428571428571,1.31632653061224,-0.0180873502236591
5,0.0771428571428571,1.33673469387755,-0.0195817966303516
5,0.0771428571428571,1.35714285714286,-0.0205717010754925
5,0.0771428571428571,1.37755102040816,-0.0209555345835538
5,0.0771428571428571,1.39795918367347,-0.0207482052025345
5,0.0771428571428571,1.41836734693878,-0.020096809140898
5,0.0771428571428571,1.43877551020408,-0.0188839771989164
5,0.0771428571428571,1.45918367346939,-0.0173165382688807
5,0.0771428571428571,1.47959183673469,-0.015359007009121
5,0.0771428571428571,1.5,-0.0130629233057619
5,0.0828571428571429,0.5,-0.0537152815435605
5,0.0828571428571429,0.520408163265306,-0.058999530009294
5,0.0828571428571429,0.540816326530612,-0.0623511764253869
5,0.0828571428571429,0.561224489795918,-0.0638646196400186
5,0.0828571428571429,0.581632653061224,-0.0636897002462926
5,0.0828571428571429,0.602040816326531,-0.0618960498420382
5,0.0828571428571429,0.622448979591837,-0.0587398700084172
5,0.0828571428571429,0.642857142857143,-0.0543133863908223
5,0.0828571428571429,0.663265306122449,-0.0488093720475182
5,0.0828571428571429,0.683673469387755,-0.042502767144403
5,0.0828571428571429,0.704081632653061,-0.0355094829447756
5,0.0828571428571429,0.724489795918367,-0.0280983551648397
5,0.0828571428571429,0.744897959183674,-0.0204525554122308
5,0.0828571428571429,0.76530612244898,-0.0127602641584173
5,0.0828571428571429,0.785714285714286,-0.00523159709162263
5,0.0828571428571429,0.806122448979592,0.00197184717424285
5,0.0828571428571429,0.826530612244898,0.00867835111268411
5,0.0828571428571429,0.846938775510204,0.0147825903813668
5,0.0828571428571429,0.86734693877551,0.0201132587422162
5,0.0828571428571429,0.887755102040816,0.0246690133603753
5,0.0828571428571429,0.908163265306122,0.0283077594991376
5,0.0828571428571429,0.928571428571429,0.0309865904474527
5,0.0828571428571429,0.948979591836735,0.0327969421898912
5,0.0828571428571429,0.969387755102041,0.0336020427540081
5,0.0828571428571429,0.989795918367347,0.0335860209078478
5,0.0828571428571429,1.01020408163265,0.0326826265890933
5,0.0828571428571429,1.03061224489796,0.0309490928023854
5,0.0828571428571429,1.05102040816327,0.0286176195144219
5,0.0828571428571429,1.07142857142857,0.025593479669892
5,0.0828571428571429,1.09183673469388,0.0221508782312482
5,0.0828571428571429,1.11224489795918,0.0182922383990054
5,0.0828571428571429,1.13265306122449,0.0141493577803861
5,0.0828571428571429,1.1530612244898,0.00989277398211546
5,0.0828571428571429,1.1734693877551,0.0055893131399016
5,0.0828571428571429,1.19387755102041,0.00136097186626527
5,0.0828571428571429,1.21428571428571,-0.00268077983946771
5,0.0828571428571429,1.23469387755102,-0.00642859162870262
5,0.0828571428571429,1.25510204081633,-0.00986066452157553
5,0.0828571428571429,1.27551020408163,-0.0128484369099856
5,0.0828571428571429,1.29591836734694,-0.01532773888435
5,0.0828571428571429,1.31632653061224,-0.0173438152606026
5,0.0828571428571429,1.33673469387755,-0.0187372719059071
5,0.0828571428571429,1.35714285714286,-0.0196781927188363
5,0.0828571428571429,1.37755102040816,-0.0200234860055141
5,0.0828571428571429,1.39795918367347,-0.0197809376582289
5,0.0828571428571429,1.41836734693878,-0.0191530075549307
5,0.0828571428571429,1.43877551020408,-0.0179648672442446
5,0.0828571428571429,1.45918367346939,-0.0164599979661996
5,0.0828571428571429,1.47959183673469,-0.0145802308331926
5,0.0828571428571429,1.5,-0.0123767405748041
5,0.0885714285714286,0.5,-0.0533922762714403
5,0.0885714285714286,0.520408163265306,-0.0586209546703977
5,0.0885714285714286,0.540816326530612,-0.0619249395952544
5,0.0885714285714286,0.561224489795918,-0.0634065834343366
5,0.0885714285714286,0.581632653061224,-0.0632054283600521
5,0.0885714285714286,0.602040816326531,-0.0614044549961268
5,0.0885714285714286,0.622448979591837,-0.0582391915611318
5,0.0885714285714286,0.642857142857143,-0.053824593453353
5,0.0885714285714286,0.663265306122449,-0.0483615113949999
5,0.0885714285714286,0.683673469387755,-0.0420810505362502
5,0.0885714285714286,0.704081632653061,-0.0351460529626629
5,0.0885714285714286,0.724489795918367,-0.0278061644143103
5,0.0885714285714286,0.744897959183674,-0.0202335962515873
5,0.0885714285714286,0.76530612244898,-0.0126409544631538
5,0.0885714285714286,0.785714285714286,-0.00520215916144379
5,0.0885714285714286,0.806122448979592,0.00189169925641546
5,0.0885714285714286,0.826530612244898,0.00849999501523848
5,0.0885714285714286,0.846938775510204,0.0144932867986712
5,0.0885714285714286,0.86734693877551,0.0197253150020207
5,0.0885714285714286,0.887755102040816,0.02417937635722
5,0.0885714285714286,0.908163265306122,0.0277310982695426
5,0.0885714285714286,0.928571428571429,0.0303512159930377
5,0.0885714285714286,0.948979591836735,0.032083678807525
5,0.0885714285714286,0.969387755102041,0.032852704182846
5,0.0885714285714286,0.989795918367347,0.0328026690075035
5,0.0885714285714286,1.01020408163265,0.0318929286913
5,0.0885714285714286,1.03061224489796,0.0301988653015343
5,0.0885714285714286,1.05102040816327,0.0278772365646615
5,0.0885714285714286,1.07142857142857,0.0249314383504424
5,0.0885714285714286,1.09183673469388,0.0215446101805553
5,0.0885714285714286,1.11224489795918,0.0177782034804541
5,0.0885714285714286,1.13265306122449,0.0137531810457712
5,0.0885714285714286,1.1530612244898,0.00961225031221954
5,0.0885714285714286,1.1734693877551,0.00544350323700815
5,0.0885714285714286,1.19387755102041,0.00136040345487439
5,0.0885714285714286,1.21428571428571,-0.00254083349460767
5,0.0885714285714286,1.23469387755102,-0.00615016912321598
5,0.0885714285714286,1.25510204081633,-0.0094365186922084
5,0.0885714285714286,1.27551020408163,-0.012292021381645
5,0.0885714285714286,1.29591836734694,-0.0146496492200724
5,0.0885714285714286,1.31632653061224,-0.0165627469148697
5,0.0885714285714286,1.33673469387755,-0.0178899171648262
5,0.0885714285714286,1.35714285714286,-0.018748233396234
5,0.0885714285714286,1.37755102040816,-0.0190486447368853
5,0.0885714285714286,1.39795918367347,-0.0188128214154322
5,0.0885714285714286,1.41836734693878,-0.0181684883318434
5,0.0885714285714286,1.43877551020408,-0.0170302749268545
5,0.0885714285714286,1.45918367346939,-0.0155717363241955
5,0.0885714285714286,1.47959183673469,-0.0137718881221016
5,0.0885714285714286,1.5,-0.0116912093841413
5,0.0942857142857143,0.5,-0.0530221328279412
5,0.0942857142857143,0.520408163265306,-0.0582123181122911
5,0.0942857142857143,0.540816326530612,-0.0614682390790406
5,0.0942857142857143,0.561224489795918,-0.0629076458020627
5,0.0942857142857143,0.581632653061224,-0.0626861543688897
5,0.0942857142857143,0.602040816326531,-0.0608591328996078
5,0.0942857142857143,0.622448979591837,-0.0577048977496862
5,0.0942857142857143,0.642857142857143,-0.0533038144637738
5,0.0942857142857143,0.663265306122449,-0.0478574368334262
